title,park,date,phone,rating,cc,location.latitude,location.longitude,location.human_address2,datayear,day,park_address,address,city,state,zip,community,geocode_address,lat,long,osm_type,display_name,class,type,communitiy,community_match
Aquaman,Winnemac Park,2019-06-15T05:00:00Z,(312) 742-5101,PG-13,Y,41.97406708,-87.68437099,,2019,Sat,5100 N. Leavitt St,5100 N. Leavitt St,Chicago,IL,,LINCOLN SQUARE,"5100 N. Leavitt St, Chicago, IL",41.974143,-87.684336,way,"5100, North Leavitt Street, West Ravenswood, Lincoln Square, Chicago, Lake View Township, Cook County, Illinois, 60625, United States",place,house,LINCOLN SQUARE,Yes
Chicago,Grant Park: Logan Monument,2019-06-17T05:00:00Z,(312) 742-1134,PG-13,Y,41.87055847,-87.62428661,,2019,Mon,900 S. Michigan Ave.,900 S. Michigan Ave.,Chicago,IL,,LOOP,"900 S. Michigan Ave., Chicago, IL",41.870475,-87.623953,way,"900, South Michigan Avenue, Printer's Row, Loop, Chicago, Cook County, Illinois, 60603, United States",place,house,LOOP,Yes
Spider-Man: Into the Spider-Verse,Kedvale Park,2019-06-18T05:00:00Z,(312) 742-7543,PG,Y,41.90634312,-87.73022479,,2019,Tue,4134 W. Hirsch St.,4134 W. Hirsch St.,Chicago,IL,,HUMBOLDT PARK,"4134 W. Hirsch St., Chicago, IL",41.90637325,-87.73043278541579,way,"Kedvale Park Fieldhouse, 4134, West Hirsch Street, Beat 2534, Humboldt Park, Chicago, Cook County, Illinois, 60651, United States",leisure,sports_centre,HUMBOLDT PARK,Yes
The Rugrats Movie (1998),Roberts Square Playlot Park,2019-06-18T05:00:00Z,(773) 685-3316,G,Y,41.97166987,-87.75892379,,2019,Tue,5230 W. Argyle St.,5230 W. Argyle St.,Chicago,IL,,JEFFERSON PARK,"5230 W. Argyle St., Chicago, IL",41.97164747548936,-87.75846755920763,way,"5230, West Argyle Street, Jefferson Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",place,house,JEFFERSON PARK,Yes
"To Wong Foo, Thanks for Everything, Julie Newmar",Chicago History Museum,2019-06-19T05:00:00Z,(312) 742-1134,PG-13,Y,41.91131036,-87.63156657,,2019,Wed,1601 N. Clark St.,1601 N. Clark St.,Chicago,IL,,LINCOLN PARK,"1601 N. Clark St., Chicago, IL",41.9119872,-87.63148647006463,way,"Chicago History Museum, 1601, North Clark Street, Belgravia Terrace, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States",tourism,museum,LINCOLN PARK,Yes
Alice in Wonderland,Green Briar Park,2019-06-19T05:00:00Z,(773) 761-0582,G,Y,41.99056874,-87.69659414,,2019,Wed,2650 W. Peterson Ave.,2650 W. Peterson Ave.,Chicago,IL,,WEST RIDGE,"2650 W. Peterson Ave., Chicago, IL",41.99096285,-87.69637183389287,way,"2650, West Peterson Avenue, West Ridge, Chicago, Jefferson Township, Cook County, Illinois, 60645, United States",building,yes,WEST RIDGE,Yes
Back to the Future Part II,Museum of Science and Industry,2019-06-19T05:00:00Z,(312) 742-1134,PG,Y,41.79142028,-87.58014777,,2019,Wed,5700 S. Lake Shore Dr.,5700 S. Lake Shore Dr.,Chicago,IL,,HYDE PARK,"5700 S. Lake Shore Dr., Chicago, IL",41.79076255,-87.58293046095528,way,"Museum of Science and Industry, 5700, South Lake Shore Drive, Hyde Park, Chicago, Hyde Park Township, Cook County, Illinois, 60637, United States",tourism,museum,HYDE PARK,Yes
Smallfoot,Archer Park,2019-06-20T05:00:00Z,(773) 284-7029,PG,Y,41.80391551,-87.73556627,,2019,Thu,4901 S.Kilbourn Ave.,4901 S.Kilbourn Ave.,Chicago,IL,,ARCHER HEIGHTS,"4901 S.Kilbourn Ave., Chicago, IL",41.8034779,-87.73513253268348,way,"Archer Park Fieldhouse, 4901, South Kilbourn Avenue, Archer Heights, Chicago, Lake Township, Cook County, Illinois, 60632, United States",leisure,sports_centre,ARCHER HEIGHTS,Yes
Aquaman,Edgebrook Park,2019-06-20T05:00:00Z,(773) 631-7461,PG-13,Y,41.99946016,-87.7618211,,2019,Thu,6525 N. Hiawatha Ave.,6525 N. Hiawatha Ave.,Chicago,IL,,FOREST GLEN,"6525 N. Hiawatha Ave., Chicago, IL",41.99961225,-87.76083677250128,way,"6525, North Hiawatha Avenue, Edgebrook, Forest Glen, Chicago, Jefferson Township, Cook County, Illinois, 60646, United States",building,school,FOREST GLEN,Yes
Ralph Breaks the Internet,Maggie Daley Park,2019-06-20T05:00:00Z,(312) 742-3918,PG,Y,41.88422161,-87.61933906,,2019,Thu,337 E. Randolph St.,337 E. Randolph St.,Chicago,IL,,LOOP,"337 E. Randolph St., Chicago, IL",41.8841021,-87.61911869475014,way,"337, East Randolph Street, New East Side, Loop, Chicago, Cook County, Illinois, 60601, United States",building,yes,LOOP,Yes
The LEGO Movie 2,Wilson (John P.) Park,2019-06-20T05:00:00Z,(312) 747-7002,PG,Y,41.83167213,-87.65436337,,2019,Thu,1122 W. 34th Pl.,1122 W. 34th Pl.,Chicago,IL,,BRIDGEPORT,"1122 W. 34th Pl., Chicago, IL",41.8317134,-87.65450459643242,way,"Wilson Park Fieldhouse, 1122, West 34th Place, Stockyards Industrial Corridor, Bridgeport, Chicago, Cook County, Illinois, 60608, United States",leisure,sports_centre,BRIDGEPORT,Yes
Ralph Breaks the Internet,Gladstone Park,2019-06-21T05:00:00Z,(773) 631-7859,PG,Y,41.97910458,-87.77310817,,2019,Fri,5421 N. Menard Ave.,5421 N. Menard Ave.,Chicago,IL,,JEFFERSON PARK,"5421 N. Menard Ave., Chicago, IL",41.9793251,-87.77291793557471,way,"Gladstone Park Fieldhouse, 5421, North Menard Avenue, Gladstone, Jefferson Park, Chicago, Jefferson Township, Cook County, Illinois, 60646, United States",building,yes,JEFFERSON PARK,Yes
The Sandlot,Independence Park,2019-06-21T05:00:00Z,(773) 478-3538,PG,Y,41.95322543,-87.72494811,,2019,Fri,3945 N. Springfield Ave.,3945 N. Springfield Ave.,Chicago,IL,,IRVING PARK,"3945 N. Springfield Ave., Chicago, IL",41.95295885,-87.7247681,way,"Independence Park Fieldhouse, 3945, North Springfield Avenue, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",leisure,sports_centre,IRVING PARK,Yes
Spider-Man: Into the Spider-Verse,Mandrake Park,2019-06-21T05:00:00Z,(312) 747-6446,PG,Y,41.82509196,-87.60390798,,2019,Fri,900 E. Pershing Rd.,900 E. Pershing Rd.,Chicago,IL,,OAKLAND,"900 E. Pershing Rd., Chicago, IL",41.825102,-87.603786,way,"900, East Pershing Road, Oakland, Chicago, Cook County, Illinois, 60653, United States",place,house,OAKLAND,Yes
French Cancan,Osterman Beach,2019-06-21T05:00:00Z,(312) 742-1134,NR,Y,-87.6528859,41.9863754,,2019,Fri,5800 N. Lake Shore Dr.,5800 N. Lake Shore Dr.,Chicago,IL,,NEAR NORTH SIDE,"5800 N. Lake Shore Dr., Chicago, IL",41.8977673,-87.6175019,way,"North Lake Shore Drive, Streeterville, Near North Side, Chicago, Cook County, Illinois, 60611, United States",highway,motorway,NEAR NORTH SIDE,Yes
Guardians of the Galaxy,Pulaski Park,2019-06-22T05:00:00Z,(312) 742-7559,PG-13,Y,41.90693712,-87.66360239,,2019,Sat,1419 W. Blackhawk St.,1419 W. Blackhawk St.,Chicago,IL,,WEST TOWN,"1419 W. Blackhawk St., Chicago, IL",41.9067214,-87.66356261359127,way,"Pulaski Park Fieldhouse, 1419, West Blackhawk Street, West Town, Chicago, Cook County, Illinois, 60642, United States",leisure,sports_centre,WEST TOWN,Yes
Ralph Breaks the Internet,Sauganash Park,2019-06-22T05:00:00Z,(773) 685-6122,PG,Y,41.98806928,-87.73816907,,2019,Sat,5861 N. Kostner Ave.,5861 N. Kostner Ave.,Chicago,IL,,FOREST GLEN,"5861 N. Kostner Ave., Chicago, IL",41.9880077,-87.73707631708619,way,"Sauganash Park Fieldhouse, 5861, North Kostner Avenue, Sauganash, Forest Glen, Chicago, Jefferson Township, Cook County, Illinois, 60646, United States",leisure,sports_centre,FOREST GLEN,Yes
Black Panther,West Chatham Park,2019-06-22T05:00:00Z,(317) 747-6998,PG-13,Y,41.74443787,-87.63156363,,2019,Sat,8223 S. Princeton Ave.,8223 S. Princeton Ave.,Chicago,IL,,CHATHAM,"8223 S. Princeton Ave., Chicago, IL",41.7447346,-87.63143926147191,way,"8223, South Princeton Avenue, Chatham, Chicago, Lake Township, Cook County, Illinois, 60620, United States",building,yes,CHATHAM,Yes
Mary Poppins Returns,Brooks Park,2019-06-23T05:00:00Z,(773) 631-4401,PG,Y,42.00994549,-87.80680465,,2019,Sun,7100 N. Harlem Ave.,7100 N. Harlem Ave.,Chicago,IL,,EDISON PARK,"7100 N. Harlem Ave., Chicago, IL",42.00985755,-87.80722606925839,way,"Brooks Park Fieldhouse, 7100, North Harlem Avenue, Edison Park, Chicago, Jefferson Township, Cook County, Illinois, 60631, United States",leisure,sports_centre,EDISON PARK,Yes
Guardians of the Galaxy,Jonquil Playlot Park,2019-06-23T05:00:00Z,(312) 742-7816,PG-13,Y,41.92889597,-87.65385229,,2019,Sun,1001 W. Wrightwood Ave.,1001 W. Wrightwood Ave.,Chicago,IL,,LINCOLN PARK,"1001 W. Wrightwood Ave., Chicago, IL",41.92908649711088,-87.65392882075318,way,"1001, West Wrightwood Avenue, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",place,house,LINCOLN PARK,Yes
The LEGO Movie 2,Cotton Tail Park,2019-06-24T05:00:00Z,(312) 747-7640,PG,Y,41.86203657,-87.62911255,,2019,Mon,44 W. 15th St.,44 W. 15th St.,Chicago,IL,,NEAR SOUTH SIDE,"44 W. 15th St., Chicago, IL",41.862005780040185,-87.62941828821167,way,"44, West 15th Street, South Loop, Near South Side, Chicago, Cook County, Illinois, 60605, United States",place,house,NEAR SOUTH SIDE,Yes
Cabaret,Harold Washington Playlot Park,2019-06-24T05:00:00Z,(312) 747-6620,PG,Y,41.80047033,-87.58450476,,2019,Mon,5200 S. Hyde Park Blvd.,5200 S. Hyde Park Blvd.,Chicago,IL,,HYDE PARK,"5200 S. Hyde Park Blvd., Chicago, IL",41.8008811,-87.585048058448,way,"Congregation Rodfei Zedek, 5200, South Hyde Park Boulevard, Hyde Park, Chicago, Hyde Park Township, Cook County, Illinois, 60615, United States",amenity,place_of_worship,HYDE PARK,Yes
Wayne's World,Bartelme (Mary) Park,2019-06-25T05:00:00Z,(312) 746-5962,PG-13,Y,41.87994748,-87.65066137,,2019,Tue,115 S. Sangamon St.,115 S. Sangamon St.,Chicago,IL,,NEAR WEST SIDE,"115 S. Sangamon St., Chicago, IL",41.8801625970085,-87.65070354636248,way,"115, South Sangamon Street, Greektown, Near West Side, Chicago, Cook County, Illinois, 60607, United States",place,house,NEAR WEST SIDE,Yes
Jurassic World: Fallen Kingdom,Hamilton Park,2019-06-25T05:00:00Z,(312) 747-6174,PG-13,Y,41.76337465,-87.6376201,,2019,Tue,513 W. 72nd St.,513 W. 72nd St.,Chicago,IL,,ENGLEWOOD,"513 W. 72nd St., Chicago, IL",41.762860200000006,-87.63766537217651,way,"Hamilton Park Fieldhouse, 513, West 72nd Street, Greater Grand Crossing, Englewood, Chicago, Lake Township, Cook County, Illinois, 60621, United States",leisure,sports_centre,ENGLEWOOD,Yes
Black Panther,Ward (A. Montgomery) Park,2019-06-25T05:00:00Z,(312) 742-7895,PG-13,Y,41.893015,-87.64125791,,2019,Tue,630 N. Kingsbury St.,630 N. Kingsbury St.,Chicago,IL,,NEAR NORTH SIDE,"630 N. Kingsbury St., Chicago, IL",41.89335016583472,-87.64121581461724,way,"630, North Kingsbury Street, Chicago River North, Near North Side, Chicago, Cook County, Illinois, 60654, United States",place,house,NEAR NORTH SIDE,Yes
Wonder,Horner Park,2019-06-26T05:00:00Z,(773) 478-3499,PG,Y,41.9611441,-87.69770153,,2019,Wed,2741 W. Montrose Ave.,2741 W. Montrose Ave.,Chicago,IL,,IRVING PARK,"2741 W. Montrose Ave., Chicago, IL",41.96055695,-87.69772255000001,way,"Horner Park Fieldhouse, 2741-2757, West Montrose Avenue, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",leisure,sports_centre,IRVING PARK,Yes
The House with a Clock in its Walls,La Villita Park,2019-06-26T05:00:00Z,(312) 747-6608,PG,Y,41.8408764,-87.70018045,,2019,Wed,2800 S. Sacramento Blvd.,2800 S. Sacramento Blvd.,Chicago,IL,,EAST GARFIELD PARK,"2800 S. Sacramento Blvd., Chicago, IL",41.8748477,-87.7010378,way,"South Sacramento Boulevard, East Garfield Park, Chicago, Cook County, Illinois, 60612, United States",highway,secondary,EAST GARFIELD PARK,Yes
Galaxy Quest,Lincoln Park Cultural Center,2019-06-26T05:00:00Z,(312) 742-7726,PG,Y,41.91983669,-87.63624578,,2019,Wed,2045 N. Lincoln Park West,2045 N. Lincoln Park West,Chicago,IL,,LINCOLN PARK,"2045 N. Lincoln Park West, Chicago, IL",41.9196663,-87.63585178000523,way,"Lincoln Park Cultural Center, 2045, North Lincoln Park West, Mid-North District, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States",amenity,community_centre,LINCOLN PARK,Yes
Black Panther,Austin Town Hall,2019-06-27T05:00:00Z,(773) 287-7658,PG-13,Y,41.88784692,-87.76559245,,2019,Thu,5610 W. Lake St.,5610 W. Lake St.,Chicago,IL,,AUSTIN,"5610 W. Lake St., Chicago, IL",41.88847085,-87.7658057062049,way,"Austin Town Hall, 5610, West Lake Street, Austin, Chicago, Cook County, Illinois, 60644, United States",leisure,sports_centre,AUSTIN,Yes
Mary Poppins Returns,Gross Park,2019-06-27T05:00:00Z,(312) 742-7528,PG,Y,41.96865935,-87.69662091,,2019,Thu,2708 W. Lawrence Ave.,2708 W. Lawrence Ave.,Chicago,IL,,LINCOLN SQUARE,"2708 W. Lawrence Ave., Chicago, IL",41.96868715,-87.69666819915436,way,"Gross Park Fieldhouse, 2708, West Lawrence Avenue, Bowmanville, Lincoln Square, Chicago, Jefferson Township, Cook County, Illinois, 60625, United States",leisure,sports_centre,LINCOLN SQUARE,Yes
Ralph Breaks the Internet,Vittum Park,2019-06-27T05:00:00Z,(773) 284-6022,PG,Y,41.80218518,-87.74838435,,2019,Thu,5010 W. 50th St.,5010 W. 50th St.,Chicago,IL,,GARFIELD RIDGE,"5010 W. 50th St., Chicago, IL",41.8024346,-87.74821483791327,way,"5010, West 50th Street, Archer Limits, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60638, United States",building,yes,GARFIELD RIDGE,Yes
Romeo + Juliet,Wicker Park,2019-06-27T05:00:00Z,(312) 742-7553,PG-13,Y,41.90795225,-87.67724924,,2019,Thu,1425 N. Damen Avenue,1425 N. Damen Avenue,Chicago,IL,,WEST TOWN,"1425 N. Damen Avenue, Chicago, IL",41.9080368,-87.67673985505128,way,"Wicker Park Fieldhouse, 1425, North Damen Avenue, Wicker Park, West Town, Chicago, Cook County, Illinois, 60622, United States",leisure,sports_centre,WEST TOWN,Yes
Spider-Man: Into the Spider-Verse,Carver Park,2019-06-28T05:00:00Z,(312) 747-6047,PG,Y,41.65592462,-87.59906439,,2019,Fri,939 E. 132nd St.,939 E. 132nd St.,Chicago,IL,,RIVERDALE,"939 E. 132nd St., Chicago, IL",41.65518965,-87.59922124378235,relation,"939-951, East 132nd Street, Altgeld Gardens, Riverdale, Chicago, Hyde Park Township, Cook County, Illinois, 60827, United States",building,yes,RIVERDALE,Yes
That Thing You Do!,Osterman Beach,2019-06-28T05:00:00Z,(312) 742-1134,PG,Y,-87.6528859,41.9863754,,2019,Fri,5800 N. Lake Shore Dr.,5800 N. Lake Shore Dr.,Chicago,IL,,NEAR NORTH SIDE,"5800 N. Lake Shore Dr., Chicago, IL",41.8977673,-87.6175019,way,"North Lake Shore Drive, Streeterville, Near North Side, Chicago, Cook County, Illinois, 60611, United States",highway,motorway,NEAR NORTH SIDE,Yes
Bumble Bee,Owens Park,2019-06-28T05:00:00Z,(312) 747-6709,PG-13,Y,41.73517227,-87.57339543,,2019,Fri,8800 S. Clyde,8800 S. Clyde,Chicago,IL,,CALUMET HEIGHTS,"8800 S. Clyde, Chicago, IL",41.7351244,-87.573791848524,way,"Owens Park Fieldhouse, 8800, South Clyde Avenue, Pill Hill, Calumet Heights, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",leisure,sports_centre,CALUMET HEIGHTS,Yes
Dirty Dancing,Portage Park,2019-06-28T05:00:00Z,(773) 685-7235,PG-13,Y,41.95510787,-87.76228458,,2019,Fri,4100 N. Long Ave.,4100 N. Long Ave.,Chicago,IL,,PORTAGE PARK,"4100 N. Long Ave., Chicago, IL",41.9553197,-87.76369722581602,way,"Portage Park Fieldhouse, 4100, North Long Avenue, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",leisure,sports_centre,PORTAGE PARK,Yes
Ralph Breaks the Internet,Wentworth Park,2019-06-28T05:00:00Z,(312) 747-6993,PG,Y,41.78970398,-87.7791043,,2019,Fri,5625 S. Mobile Ave.,5625 S. Mobile Ave.,Chicago,IL,,GARFIELD RIDGE,"5625 S. Mobile Ave., Chicago, IL",41.7895478,-87.7788976,node,"Kinzie Elementary School, 5625, South Mobile Avenue, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60638, United States",amenity,school,GARFIELD RIDGE,Yes
Breathless / A Bout De Souffle,Belmont Harbor,2019-06-29T05:00:00Z,(312) 742-1134,NR,Y,41.94090916,-87.63936916,,2019,Sat,3200 N. Lake Shore Dr.,3200 N. Lake Shore Dr.,Chicago,IL,,LAKE VIEW,"3200 N. Lake Shore Dr., Chicago, IL",41.94069255,-87.64000051125151,way,"Harbor House Condos, 3200, North Lake Shore Drive, Pine Grove, Lake View, Chicago, Lake View Township, Cook County, Illinois, 60657, United States",building,apartments,LAKE VIEW,Yes
Smallfoot,Grand Crossing Park,2019-06-29T05:00:00Z,(312) 747-6158,PG,Y,41.75521198,-87.60149568,,2019,Sat,7655 S. Ingleside Ave.,7655 S. Ingleside Ave.,Chicago,IL,,CHATHAM,"7655 S. Ingleside Ave., Chicago, IL",41.7556703,-87.60043636067381,way,"Grand Crossing Park Field House, 7655, South Ingleside Avenue, Italian Bowery, Greater Grand Crossing, Chatham, Chicago, Hyde Park Township, Cook County, Illinois, 60619, United States",leisure,sports_centre,CHATHAM,Yes
Aquaman,Rowan Park,2019-06-29T05:00:00Z,(773) 646-3180,PG-13,Y,41.68500208,-87.53661565,,2019,Sat,11546 S. Avenue L,11546 S. Avenue L,Chicago,IL,,HEGEWISCH,"11546 S. Avenue L, Chicago, IL",41.68497565,-87.53737099777612,way,"11546, South Avenue L, East Side, Hegewisch, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",building,public,HEGEWISCH,Yes
The Incredibles 2,Chicago Women's Park and Gardens,2019-06-30T05:00:00Z,(312) 328-0821,PG,Y,41.85783824,-87.62218405,,2019,Sun,1801 S. Indiana Ave.,1801 S. Indiana Ave.,Chicago,IL,,NEAR SOUTH SIDE,"1801 S. Indiana Ave., Chicago, IL",41.85770755,-87.62204977108205,way,"Chicago Women's Park Fieldhouse, 1801, South Indiana Avenue, South Loop, Near South Side, Chicago, Cook County, Illinois, 60616, United States",building,public,NEAR SOUTH SIDE,Yes
The LEGO Movie 2,Holstein Park,2019-06-30T05:00:00Z,(312) 742-7554,PG,Y,41.92206895,-87.68525593,,2019,Sun,2200 N. Oakley Ave.,2200 N. Oakley Ave.,Chicago,IL,,LOGAN SQUARE,"2200 N. Oakley Ave., Chicago, IL",41.9217375,-87.68509576052016,way,"Holstein Park Fieldhouse, 2200, North Oakley Avenue, Logan Square, Chicago, Cook County, Illinois, 60647, United States",leisure,sports_centre,LOGAN SQUARE,Yes
Spider-Man: Into the Spider-Verse,Calumet Park,2019-07-01T05:00:00Z,(312) 747-6039,PG,Y,41.71772004,-87.53150812,,2019,Mon,9801 S. Ave G,9801 S. Ave G,Chicago,IL,,EAST SIDE,"9801 S. Ave G, Chicago, IL",41.71758375,-87.5301963176882,way,"Calumet Park Field House, 9801, South Avenue G, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",leisure,sports_centre,EAST SIDE,Yes
Grease,Oakwood Beach,2019-07-01T05:00:00Z,(312) 742-1134,PG,Y,41.82588259,-87.60097185,,2019,Mon,3900 S. Lake Shore Dr.,3900 S. Lake Shore Dr.,Chicago,IL,,NEAR SOUTH SIDE,"3900 S. Lake Shore Dr., Chicago, IL",41.8480871,-87.6124899,way,"South Lake Shore Drive, Near South Side, Chicago, Cook County, Illinois, IL, United States",highway,motorway,NEAR SOUTH SIDE,Yes
Leap!,Harold Washington Playlot Park,2019-07-02T05:00:00Z,(312) 747-6620,PG,Y,41.80047033,-87.58450476,,2019,Tue,5200 S. Hyde Park Blvd.,5200 S. Hyde Park Blvd.,Chicago,IL,,HYDE PARK,"5200 S. Hyde Park Blvd., Chicago, IL",41.8008811,-87.585048058448,way,"Congregation Rodfei Zedek, 5200, South Hyde Park Boulevard, Hyde Park, Chicago, Hyde Park Township, Cook County, Illinois, 60615, United States",amenity,place_of_worship,HYDE PARK,Yes
Bumble Bee,Kells Playground Park,2019-07-02T05:00:00Z,(312) 742-7544,PG-13,Y,41.89544308,-87.7066155,,2019,Tue,3201 W. Chicago Ave.,3201 W. Chicago Ave.,Chicago,IL,,WEST TOWN,"3201 W. Chicago Ave., Chicago, IL",41.8957568,-87.6864445,way,"West Chicago Avenue, Ukrainian Village, West Town, Chicago, Cook County, Illinois, 60651, United States",highway,secondary,WEST TOWN,Yes
Jaws,Ridge Park,2019-07-02T05:00:00Z,(312) 747-6640,PG,Y,41.71920815,-87.66823047,,2019,Tue,1817 W. 96th Street,1817 W. 96th Street,Chicago,IL,,BEVERLY,"1817 W. 96th Street, Chicago, IL",41.71940294140561,-87.6679535061795,way,"1817, West 96th Street, Beverly, Chicago, Lake Township, Cook County, Illinois, 60643, United States",place,house,BEVERLY,Yes
Aquaman,Augusta Park,2019-07-05T05:00:00Z,(312) 742-7544,PG-13,Y,41.8987269,-87.73738695,,2019,Fri,4433 W. Augusta Blvd.,4433 W. Augusta Blvd.,Chicago,IL,,HUMBOLDT PARK,"4433 W. Augusta Blvd., Chicago, IL",41.89874908584877,-87.73772278021076,way,"4433, West Augusta Boulevard, Humboldt Park, Chicago, Cook County, Illinois, 60651, United States",place,house,HUMBOLDT PARK,Yes
Yankee Doodle Dandy,Indian Boundary Park and Cultural Center,2019-07-05T05:00:00Z,(773) 764-0338,NR,N,42.0087144,-87.69268958,,2019,Fri,2500 W. Lunt Ave.,2500 W. Lunt Ave.,Chicago,IL,,WEST RIDGE,"2500 W. Lunt Ave., Chicago, IL",42.0089718,-87.69257514906371,way,"Indian Boundary Park Fieldhouse, 2500, West Lunt Avenue, West Ridge, Chicago, Rogers Park Township, Cook County, Illinois, 60645, United States",building,public,WEST RIDGE,Yes
Ralph Breaks the Internet,Kelly Park,2019-07-05T05:00:00Z,(312) 747-6197,PG,Y,41.81918844,-87.69340844,,2019,Fri,2725 W. 41st St.,2725 W. 41st St.,Chicago,IL,,BRIGHTON PARK,"2725 W. 41st St., Chicago, IL",41.819203444484494,-87.69416632840755,way,"2725, West 41st Street, South Brighton, Brighton Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States",place,house,BRIGHTON PARK,Yes
Coco,O'Hallaren Park,2019-07-06T05:00:00Z,(312) 747-6573,PG,Y,41.74194234,-87.66914926,,2019,Sat,8335 S. Honore St.,8335 S. Honore St.,Chicago,IL,,MCKINLEY PARK,"8335 S. Honore St., Chicago, IL",41.8267808,-87.6715176,way,"South Honore Street, Ducktown, McKinley Park, Chicago, Cook County, Illinois, 60609, United States",highway,residential,MCKINLEY PARK,Yes
The Wizard of Oz,Calumet Park,2019-07-08T05:00:00Z,(312) 747-6039,G,Y,41.71772004,-87.53150812,,2019,Mon,9801 S. Ave G,9801 S. Ave G,Chicago,IL,,EAST SIDE,"9801 S. Ave G, Chicago, IL",41.71758375,-87.5301963176882,way,"Calumet Park Field House, 9801, South Avenue G, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",leisure,sports_centre,EAST SIDE,Yes
Bee Movie,Chippewa Park,2019-07-08T05:00:00Z,(773) 731-0380,PG,Y,42.00438076,-87.70475177,,2019,Mon,6748 N. Sacramento Ave.,6748 N. Sacramento Ave.,Chicago,IL,,WEST RIDGE,"6748 N. Sacramento Ave., Chicago, IL",42.0035942857978,-87.70471434648694,way,"6748, North Sacramento Avenue, West Ridge, Chicago, Rogers Park Township, Cook County, Illinois, 60645, United States",place,house,WEST RIDGE,Yes
Peter Rabbit,Daniel Webster Park,2019-07-08T05:00:00Z,(312) 745-1479,PG,Y,41.86427432,-87.62233575,,2019,Mon,1357 S. Indiana Ave.,1357 S. Indiana Ave.,Chicago,IL,,NEAR SOUTH SIDE,"1357 S. Indiana Ave., Chicago, IL",41.86485928571428,-87.6227006122449,way,"1357, South Indiana Avenue, The Grant, Near South Side, Chicago, Cook County, Illinois, 60605, United States",place,house,NEAR SOUTH SIDE,Yes
Spider-Man: Into the Spider-Verse,Kells Playground Park,2019-07-09T05:00:00Z,(312) 742-7544,PG,Y,41.89544308,-87.7066155,,2019,Tue,3201 W. Chicago Ave.,3201 W. Chicago Ave.,Chicago,IL,,WEST TOWN,"3201 W. Chicago Ave., Chicago, IL",41.8957568,-87.6864445,way,"West Chicago Avenue, Ukrainian Village, West Town, Chicago, Cook County, Illinois, 60651, United States",highway,secondary,WEST TOWN,Yes
La Bolduc,Trebes Park,2019-07-09T05:00:00Z,(312) 742-7769,NR,Y,41.92317657,-87.65732331,,2019,Tue,2250 N. Clifton Ave.,2250 N. Clifton Ave.,Chicago,IL,,LINCOLN PARK,"2250 N. Clifton Ave., Chicago, IL",41.9229181,-87.65746466344092,way,"2238-2250, North Clifton Avenue, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",building,school,LINCOLN PARK,Yes
Mary Poppins Returns,Ward (A. Montgomery) Park,2019-07-09T05:00:00Z,(312) 742-7895,PG,Y,41.893015,-87.64125791,,2019,Tue,630 N. Kingsbury St.,630 N. Kingsbury St.,Chicago,IL,,NEAR NORTH SIDE,"630 N. Kingsbury St., Chicago, IL",41.89335016583472,-87.64121581461724,way,"630, North Kingsbury Street, Chicago River North, Near North Side, Chicago, Cook County, Illinois, 60654, United States",place,house,NEAR NORTH SIDE,Yes
Bumble Bee,Kelvyn Park,2019-07-10T05:00:00Z,(312) 742-7547,PG-13,Y,41.92875053,-87.73827846,,2019,Wed,4438 W. Wrightwood Ave.,4438 W. Wrightwood Ave.,Chicago,IL,,HERMOSA,"4438 W. Wrightwood Ave., Chicago, IL",41.929196000000005,-87.73815458750099,way,"Kelvyn Park Fieldhouse, 4438, West Wrightwood Avenue, Beat 2521, Hermosa, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States",leisure,sports_centre,HERMOSA,Yes
Spider-Man: Into the Spider-Verse,La Follette Park,2019-07-10T05:00:00Z,(773) 287-0541,PG,Y,41.90505469,-87.75569246,,2019,Wed,1333 N. Laramie Ave.,1333 N. Laramie Ave.,Chicago,IL,,AUSTIN,"1333 N. Laramie Ave., Chicago, IL",41.9049685,-87.75505620078619,way,"LaFollette Park Fieldhouse, 1333, North Laramie Avenue, Beat 2532, Austin, Chicago, Cook County, Illinois, 60651, United States",leisure,sports_centre,AUSTIN,Yes
