title,park,date,phone,rating,cc,location.latitude,location.longitude,location.human_address2,datayear,day,park_address,address,city,state,zip,community,geocode_address,lat,long,osm_type,display_name,class,type
Creed II,Moore Park,2019-07-12T05:00:00Z,(773) 287-0561,PG-13,Y,41.87839125,-87.75274341,NA,2019,Fri,5085 W. Adams,5085 W. Adams,Chicago,IL,NA, LOOP,"5085 W. Adams, Chicago, IL",41.8797881,-87.63311335576324,way,"W Chicago City Center, 172, West Adams Street, Printer's Row, Loop, Chicago, Cook County, Illinois, 60603, United States",tourism,hotel
Napoleon Dynamite,Buttercup Playlot Park,2019-07-13T05:00:00Z,(312) 742-7502,PG,Y,41.97166865,-87.65473895,NA,2019,Sat,4901 N. Sheridan Rd.,4901 N. Sheridan Rd.,Chicago,IL,NA, UPTOWN,"4901 N. Sheridan Rd., Chicago, IL",41.971705,-87.654777,way,"4901, North Sheridan Road, Uptown Retail, Uptown, Chicago, Lake View Township, Cook County, Illinois, 60640, United States",place,house
Dunkirk,Chicago Women's Park and Gardens,2019-07-13T05:00:00Z,(312) 328-0821,PG-13,Y,41.85783824,-87.62218405,NA,2019,Sat,1801 S. Indiana Ave.,1801 S. Indiana Ave.,Chicago,IL,NA, NEAR SOUTH SIDE,"1801 S. Indiana Ave., Chicago, IL",41.85770755,-87.62204977108205,way,"Chicago Women's Park Fieldhouse, 1801, South Indiana Avenue, South Loop, Near South Side, Chicago, Cook County, Illinois, 60616, United States",building,public
Ghostbusters (1984),Oz Park,2019-07-13T05:00:00Z,(312) 742-7898,PG,Y,41.9189011,-87.64717807,NA,2019,Sat,2021 N. Burling St.,2021 N. Burling St.,Chicago,IL,NA, LINCOLN PARK,"2021 N. Burling St., Chicago, IL",41.918992,-87.64703934580413,relation,"2021, North Burling Street, Mid-North District, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States",building,school
Big Hero 6,Skinner Park,2019-07-13T05:00:00Z,(312) 746-5560,PG,Y,41.88015941,-87.66077867,NA,2019,Sat,1331 W. Monroe St.,1331 W. Monroe St.,Chicago,IL,NA, NEAR WEST SIDE,"1331 W. Monroe St., Chicago, IL",41.88019447361273,-87.6603356357391,way,"1331, West Monroe Street, Greektown, Near West Side, Chicago, Cook County, Illinois, 60607, United States",place,house
Spider-Man: Homecoming,Jonquil Playlot Park,2019-07-14T05:00:00Z,(312) 742-7816,PG-13,Y,41.92889597,-87.65385229,NA,2019,Sun,1001 W. Wrightwood Ave.,1001 W. Wrightwood Ave.,Chicago,IL,NA, LINCOLN PARK,"1001 W. Wrightwood Ave., Chicago, IL",41.92908649711088,-87.65392882075318,way,"1001, West Wrightwood Avenue, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",place,house
Ralph Breaks the Internet,Chippewa Park,2019-07-15T05:00:00Z,(773) 731-0380,PG,Y,42.00438076,-87.70475177,NA,2019,Mon,6748 N. Sacramento Ave.,6748 N. Sacramento Ave.,Chicago,IL,NA, WEST RIDGE,"6748 N. Sacramento Ave., Chicago, IL",42.003594285797796,-87.70471434648694,way,"6748, North Sacramento Avenue, West Ridge, Chicago, Rogers Park Township, Cook County, Illinois, 60645, United States",place,house
Isle of Dogs,Harold Washington Playlot Park,2019-07-15T05:00:00Z,(312) 747-6620,PG-13,Y,41.80047033,-87.58450476,NA,2019,Mon,5200 S. Hyde Park Blvd.,5200 S. Hyde Park Blvd.,Chicago,IL,NA, HYDE PARK,"5200 S. Hyde Park Blvd., Chicago, IL",41.8008811,-87.585048058448,way,"Congregation Rodfei Zedek, 5200, South Hyde Park Boulevard, Hyde Park, Chicago, Hyde Park Township, Cook County, Illinois, 60615, United States",amenity,place_of_worship
Singin' in the Rain,Osterman Beach,2019-07-15T05:00:00Z,(312) 742-1134,G,Y,-87.6528859,41.9863754,NA,2019,Mon,5800 N. Lake Shore Dr.,5800 N. Lake Shore Dr.,Chicago,IL,NA, NEAR NORTH SIDE,"5800 N. Lake Shore Dr., Chicago, IL",41.8977673,-87.6175019,way,"North Lake Shore Drive, Streeterville, Near North Side, Chicago, Cook County, Illinois, 60611, United States",highway,motorway
Cars (2006),Beverly Park,2019-07-16T05:00:00Z,(312) 747-6024,G,Y,41.70829186,-87.68413609,NA,2019,Tue,2460 W. 102nd St.,2460 W. 102nd St.,Chicago,IL,NA, BEVERLY,"2460 W. 102nd St., Chicago, IL",41.708281,-87.68348520408163,way,"2460, West 102nd Street, Beverly, Chicago, Lake Township, Cook County, Illinois, 60655, United States",place,house
The 400 Blows,Ward (A. Montgomery) Park,2019-07-16T05:00:00Z,(312) 742-7895,NR,Y,41.893015,-87.64125791,NA,2019,Tue,630 N. Kingsbury St.,630 N. Kingsbury St.,Chicago,IL,NA, NEAR NORTH SIDE,"630 N. Kingsbury St., Chicago, IL",41.89335016583472,-87.64121581461724,way,"630, North Kingsbury Street, Chicago River North, Near North Side, Chicago, Cook County, Illinois, 60654, United States",place,house
Mary Poppins Returns,West Lawn Park,2019-07-16T05:00:00Z,(773) 284-2803,PG,Y,41.77486501,-87.72884225,NA,2019,Tue,4233 W. 65th St.,4233 W. 65th St.,Chicago,IL,NA, WEST LAWN,"4233 W. 65th St., Chicago, IL",41.77486903606575,-87.72854091606648,way,"4233, West 65th Street, West Lawn, Chicago, Lake Township, Cook County, Illinois, 60629, United States",place,house
Creed II,Brainerd Park,2019-07-17T05:00:00Z,(312) 747-6027,PG-13,Y,41.72690254,-87.65494879,NA,2019,Wed,1246 W. 92nd St.,1246 W. 92nd St.,Chicago,IL,NA, WASHINGTON HEIGHTS,"1246 W. 92nd St., Chicago, IL",41.72715495,-87.65490771885257,way,"Brainerd Park Fieldhouse, 1246, West 92nd Street, Washington Heights, Chicago, Lake Township, Cook County, Illinois, 60620, United States",leisure,sports_centre
Not Quite Adults / Tampoco Tan Grandes,Harrison Park,2019-07-17T05:00:00Z,(312) 746-5491,NR,Y,41.85692162,-87.67122476,NA,2019,Wed,1824 S. Wood St.,1824 S. Wood St.,Chicago,IL,NA, LOWER WEST SIDE,"1824 S. Wood St., Chicago, IL",41.856805449999996,-87.67203620752008,way,"Harrison Park Culture and Recreation Center, 1824, South Wood Street, Lower West Side, Chicago, Cook County, Illinois, 60608, United States",leisure,sports_centre
Goonies,Kilbourn Park,2019-07-17T05:00:00Z,(773) 685-3351,PG,Y,41.94450485,-87.73951111,NA,2019,Wed,3501 N. Kilbourn Ave.,3501 N. Kilbourn Ave.,Chicago,IL,NA, IRVING PARK,"3501 N. Kilbourn Ave., Chicago, IL",41.944601500000005,-87.73857849896645,way,"Kilbourn Park Fieldhouse, 3501, North Kilbourn Avenue, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",leisure,sports_centre
Space Jam,Bartelme (Mary) Park,2019-07-18T05:00:00Z,(312) 746-5962,PG,Y,41.87994748,-87.65066137,NA,2019,Thu,115 S. Sangamon St.,115 S. Sangamon St.,Chicago,IL,NA, NEAR WEST SIDE,"115 S. Sangamon St., Chicago, IL",41.8801625970085,-87.65070354636248,way,"115, South Sangamon Street, Greektown, Near West Side, Chicago, Cook County, Illinois, 60607, United States",place,house
The Incredibles 2,Commercial Club Playground,2019-07-18T05:00:00Z,(312) 742-7558,PG,Y,41.89676186,-87.67398364,NA,2019,Thu,1845 W. Rice St.,1845 W. Rice St.,Chicago,IL,NA, WEST TOWN,"1845 W. Rice St., Chicago, IL",41.89666055,-87.67416929382364,way,"Commercial Club Park Fieldhouse, 1845, West Rice Street, West Town, Chicago, Cook County, Illinois, 60622, United States",leisure,sports_centre
Black Panther,Hoard Playground Park,2019-07-18T05:00:00Z,(773) 256-1903,PG-13,Y,41.7640317,-87.59928813,NA,2019,Thu,7201 S. Dobson Ave.,7201 S. Dobson Ave.,Chicago,IL,NA, GREATER GRAND CROSSING,"7201 S. Dobson Ave., Chicago, IL",41.763999,-87.599324,way,"7201, South Dobson Avenue, Greater Grand Crossing, Chicago, Hyde Park Township, Cook County, Illinois, 60619, United States",place,house
Little Shop of Horrors (1986),Douglas Park Cultural and Community Center,2019-07-19T05:00:00Z,(773) 762-2842,PG-13,Y,41.862904,-87.70186654,NA,2019,Fri,1401 S. Sacramento Dr.,1401 S. Sacramento Dr.,Chicago,IL,NA, NORTH LAWNDALE,"1401 S. Sacramento Dr., Chicago, IL",41.8623929,-87.69969015636636,way,"Douglas Park Field House, 1401, South Sacramento Drive, North Lawndale, Chicago, Cook County, Illinois, 60623, United States",leisure,sports_centre
Spider-Man: Into the Spider-Verse,Independence Park,2019-07-19T05:00:00Z,(773) 478-3538,PG,Y,41.95322543,-87.72494811,NA,2019,Fri,3945 N. Springfield Ave.,3945 N. Springfield Ave.,Chicago,IL,NA, IRVING PARK,"3945 N. Springfield Ave., Chicago, IL",41.95295885,-87.7247681,way,"Independence Park Fieldhouse, 3945, North Springfield Avenue, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",leisure,sports_centre
Ant-Man and the Wasp,Paschen Park,2019-07-19T05:00:00Z,(773) 262-5871,PG-13,Y,42.00900097,-87.67923602,NA,2019,Fri,1932 W. Lunt Ave.,1932 W. Lunt Ave.,Chicago,IL,NA, ROGERS PARK,"1932 W. Lunt Ave., Chicago, IL",42.0092345,-87.67936446704036,way,"1932, West Lunt Avenue, Rogers Park, Chicago, Rogers Park Township, Cook County, Illinois, 60645, United States",building,yes
Spider-Man: Into the Spider-Verse,Piotrowski Park,2019-07-19T05:00:00Z,(312) 745-4801,PG,Y,41.83669678,-87.73107269,NA,2019,Fri,4247 W. 31st St.,4247 W. 31st St.,Chicago,IL,NA, SOUTH LAWNDALE,"4247 W. 31st St., Chicago, IL",41.836480050000006,-87.73077856787249,way,"Piotrowski Park Fieldhouse, 4247, West 31st Street, South Lawndale, Chicago, Cook County, Illinois, 60623, United States",leisure,sports_centre
Black Panther,Bradley Park,2019-07-20T05:00:00Z,(312) 747-6022,PG-13,Y,41.71809861,-87.56450116,NA,2019,Sat,9729 S.Yates Ave.,9729 S.Yates Ave.,Chicago,IL,NA, SOUTH DEERING,"9729 S.Yates Ave., Chicago, IL",41.718053749999996,-87.56434748996283,way,"Bradley Park Fieldhouse, 9727-9729, South Yates Avenue, Merrionette Manor, South Deering, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",building,yes
Spider-Man: Into the Spider-Verse,DuSable Museum of African American History,2019-07-20T05:00:00Z,(312) 742-1134,PG,Y,41.79248002,-87.60685252,NA,2019,Sat,740 E. 56th Pl.,740 E. 56th Pl.,Chicago,IL,NA, ENGLEWOOD,"740 E. 56th Pl., Chicago, IL",41.79252025569568,-87.64423769723398,way,"740, West 56th Street, Englewood, Chicago, Lake Township, Cook County, Illinois, 60621, United States",place,house
E. T. the Extra-Terrestrial,Horner Park,2019-07-20T05:00:00Z,(773) 478-3499,PG,Y,41.9611441,-87.69770153,NA,2019,Sat,2741 W. Montrose Ave.,2741 W. Montrose Ave.,Chicago,IL,NA, IRVING PARK,"2741 W. Montrose Ave., Chicago, IL",41.96055695,-87.69772255000001,way,"Horner Park Fieldhouse, 2741-2757, West Montrose Avenue, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",leisure,sports_centre
The Grinch,Jonquil Playlot Park,2019-07-21T05:00:00Z,(312) 742-7816,PG,Y,41.92889597,-87.65385229,NA,2019,Sun,1001 W. Wrightwood Ave.,1001 W. Wrightwood Ave.,Chicago,IL,NA, LINCOLN PARK,"1001 W. Wrightwood Ave., Chicago, IL",41.92908649711088,-87.65392882075318,way,"1001, West Wrightwood Avenue, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",place,house
Spider-Man: Into the Spider-Verse,Haas Park,2019-07-22T05:00:00Z,(312) 742-7552,PG,Y,41.92494165,-87.69512119,NA,2019,Mon,2402 N. Washtenaw Ave.,2402 N. Washtenaw Ave.,Chicago,IL,NA, LOGAN SQUARE,"2402 N. Washtenaw Ave., Chicago, IL",41.92512875,-87.69534514471823,way,"Haas Park Fieldhouse, 2402, North Washtenaw Avenue, Maplewood, Logan Square, Chicago, Cook County, Illinois, 60647, United States",leisure,sports_centre
Dreamgirls,Harold Washington Playlot Park,2019-07-22T05:00:00Z,(312) 747-6620,PG-13,Y,41.80047033,-87.58450476,NA,2019,Mon,5200 S. Hyde Park Blvd.,5200 S. Hyde Park Blvd.,Chicago,IL,NA, HYDE PARK,"5200 S. Hyde Park Blvd., Chicago, IL",41.8008811,-87.585048058448,way,"Congregation Rodfei Zedek, 5200, South Hyde Park Boulevard, Hyde Park, Chicago, Hyde Park Township, Cook County, Illinois, 60615, United States",amenity,place_of_worship
The Sting,Churchill Field Playlot Park,2019-07-23T05:00:00Z,(312) 742-7554,PG,Y,41.9146579,-87.67740738,NA,2019,Tue,1825 N. Damen Ave.,1825 N. Damen Ave.,Chicago,IL,NA, WEST TOWN,"1825 N. Damen Ave., Chicago, IL",41.8906816,-87.6768991,way,"North Damen Avenue, Ukrainian Village, West Town, Chicago, Cook County, Illinois, 60625, United States",highway,secondary
Black Panther,Kosciuszko Park,2019-07-23T05:00:00Z,(312) 742-7546,PG-13,Y,41.9310234,-87.72343588,NA,2019,Tue,2732 N. Avers Ave.,2732 N. Avers Ave.,Chicago,IL,NA, LOGAN SQUARE,"2732 N. Avers Ave., Chicago, IL",41.9309098,-87.72383806475555,way,"Kosciuszko Fieldhouse, 2732, North Avers Avenue, Pennock, Logan Square, Chicago, Jefferson Township, Cook County, Illinois, 60647, United States",leisure,sports_centre
Smallfoot,Mann Park,2019-07-23T05:00:00Z,(773) 646-0210,PG,Y,41.65905937,-87.54940208,NA,2019,Tue,3035 E. 130st St.,3035 E. 130st St.,Chicago,IL,NA,NA,"3035 E. 130st St., Chicago, IL",NA,NA,NA,NA,NA,NA
El Reality,Kilbourn Park,2019-07-24T05:00:00Z,(773) 685-3351,NR,Y,41.94450485,-87.73951111,NA,2019,Wed,3501 N. Kilbourn Ave.,3501 N. Kilbourn Ave.,Chicago,IL,NA, IRVING PARK,"3501 N. Kilbourn Ave., Chicago, IL",41.944601500000005,-87.73857849896645,way,"Kilbourn Park Fieldhouse, 3501, North Kilbourn Avenue, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",leisure,sports_centre
Smallfoot,La Villita Park,2019-07-24T05:00:00Z,(312) 747-6608,PG,Y,41.8408764,-87.70018045,NA,2019,Wed,2800 S. Sacramento Blvd.,2800 S. Sacramento Blvd.,Chicago,IL,NA, EAST GARFIELD PARK,"2800 S. Sacramento Blvd., Chicago, IL",41.8748477,-87.7010378,way,"South Sacramento Boulevard, East Garfield Park, Chicago, Cook County, Illinois, 60612, United States",highway,secondary
Aquaman,White (Willye B.) Park,2019-07-24T05:00:00Z,(773) 262-5051,PG-13,Y,42.02087112,-87.67057561,NA,2019,Wed,7631 N. Ashland Ave.,7631 N. Ashland Ave.,Chicago,IL,NA, WEST TOWN,"7631 N. Ashland Ave., Chicago, IL",41.8988099,-87.667312,way,"North Ashland Avenue, West Town, Chicago, Cook County, Illinois, 60622, United States",highway,primary
Aquaman,Columbus Park,2019-07-25T05:00:00Z,(773) 287-7641,PG-13,Y,41.87377325,-87.7647697,NA,2019,Thu,500 S. Central Ave.,500 S. Central Ave.,Chicago,IL,NA, AUSTIN,"500 S. Central Ave., Chicago, IL",41.873861899999994,-87.76615444706053,way,"Columbus Park Fieldhouse, 500, South Central Avenue, Austin, Chicago, Cook County, Illinois, 60644, United States",leisure,sports_centre
Hotel Transylvania 3,Marquette Park,2019-07-25T05:00:00Z,(312) 747-6469,PG,Y,41.77040513,-87.70279647,NA,2019,Thu,6743 S. Kedzie Ave.,6743 S. Kedzie Ave.,Chicago,IL,NA, SOUTH LAWNDALE,"6743 S. Kedzie Ave., Chicago, IL",41.8307487,-87.7046401,way,"South Kedzie Avenue, South Lawndale, Chicago, Cook County, Illinois, 60632, United States",highway,secondary
The Rainmaker,Wicker Park,2019-07-25T05:00:00Z,(312) 742-7553,PG-13,Y,41.90795225,-87.67724924,NA,2019,Thu,1425 N. Damen Avenue,1425 N. Damen Avenue,Chicago,IL,NA, WEST TOWN,"1425 N. Damen Avenue, Chicago, IL",41.9080368,-87.67673985505128,way,"Wicker Park Fieldhouse, 1425, North Damen Avenue, Wicker Park, West Town, Chicago, Cook County, Illinois, 60622, United States",leisure,sports_centre
Spider-Man: Into the Spider-Verse,Clarendon Park Community Center,2019-07-26T05:00:00Z,(312) 742-7512,PG,Y,41.96371269,-87.64981992,NA,2019,Fri,4501 N. Clarendon Ave.,4501 N. Clarendon Ave.,Chicago,IL,NA, UPTOWN,"4501 N. Clarendon Ave., Chicago, IL",41.963727,-87.64931536483951,way,"Clarendon Park Fieldhouse, 4501, North Clarendon Avenue, Buena Park, Uptown, Chicago, Lake View Township, Cook County, Illinois, 60640, United States",leisure,sports_centre
Black Panther,Oakdale Park,2019-07-26T05:00:00Z,(312) 747-6569,PG-13,Y,41.72129198,-87.64801198,NA,2019,Fri,965 W. 95th St.,965 W. 95th St.,Chicago,IL,NA, WASHINGTON HEIGHTS,"965 W. 95th St., Chicago, IL",41.7205783,-87.64754920070733,way,"Oakdale Park Fieldhouse, 965, West 95th Street, Washington Heights, Chicago, Lake Township, Cook County, Illinois, 60617, United States",building,yes
Mary Poppins Returns,Portage Park,2019-07-26T05:00:00Z,(773) 685-7235,PG,Y,41.95510787,-87.76228458,NA,2019,Fri,4100 N. Long Ave.,4100 N. Long Ave.,Chicago,IL,NA, PORTAGE PARK,"4100 N. Long Ave., Chicago, IL",41.955319700000004,-87.76369722581602,way,"Portage Park Fieldhouse, 4100, North Long Avenue, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",leisure,sports_centre
Mary Poppins Returns,Rutherford Sayre Park,2019-07-26T05:00:00Z,(312) 746-5368,PG,Y,41.92103326,-87.79791006,NA,2019,Fri,6871 W. Belden Ave.,6871 W. Belden Ave.,Chicago,IL,NA, MONTCLARE,"6871 W. Belden Ave., Chicago, IL",41.9208053,-87.7969796,node,"Galewood-Mont Clare Branch Library, 6871, West Belden Avenue, Beat 2512, Montclare, Chicago, Jefferson Township, Cook County, Illinois, 60707, United States",amenity,library
Come Drink With Me,Buttercup Playlot Park,2019-07-27T05:00:00Z,(312) 742-7502,NR,N,41.97166865,-87.65473895,NA,2019,Sat,4901 N. Sheridan Rd.,4901 N. Sheridan Rd.,Chicago,IL,NA, UPTOWN,"4901 N. Sheridan Rd., Chicago, IL",41.971705,-87.654777,way,"4901, North Sheridan Road, Uptown Retail, Uptown, Chicago, Lake View Township, Cook County, Illinois, 60640, United States",place,house
Creed II,Ellis (Samuel) Park,2019-07-27T05:00:00Z,(312) 656-0423,PG-13,Y,41.8310921,-87.61291629,NA,2019,Sat,535 E. 35th St.,535 E. 35th St.,Chicago,IL,NA, DOUGLAS,"535 E. 35th St., Chicago, IL",41.830639899999994,-87.61208247540486,way,"535, East 35th Street, Douglas, Chicago, Cook County, Illinois, 60653, United States",building,school
Coco,Mamie Till-Mobley Park,2019-07-27T05:00:00Z,(312) 747-7661,PG,Y,41.77835204,-87.60055506,NA,2019,Sat,6404 S. Ellis Ave.,6404 S. Ellis Ave.,Chicago,IL,NA, WOODLAWN,"6404 S. Ellis Ave., Chicago, IL",41.778438769721234,-87.60052014459973,way,"6404, South Ellis Avenue, Woodlawn, Chicago, Hyde Park Township, Cook County, Illinois, 60637, United States",place,house
Captain Marvel,Park No. 564 - Big Marsh,2019-07-27T05:00:00Z,(773) 646-0210,PG-13,Y,41.68482787,-87.57630433,NA,2019,Sat,11555 S. Stony Island Ave.,11555 S. Stony Island Ave.,Chicago,IL,NA, SOUTH DEERING,"11555 S. Stony Island Ave., Chicago, IL",41.6855198,-87.57327608475862,way,"Ford Calumet Environmental Center (FCEC), 11555, South Stony Island Avenue, South Deering, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",amenity,community_centre
Muppets Take Manhattan,Oakwood Beach,2019-07-29T05:00:00Z,(312) 742-1134,G,Y,41.82588259,-87.60097185,NA,2019,Mon,3900 S. Lake Shore Dr.,3900 S. Lake Shore Dr.,Chicago,IL,NA, NEAR SOUTH SIDE,"3900 S. Lake Shore Dr., Chicago, IL",41.8480871,-87.6124899,way,"South Lake Shore Drive, Near South Side, Chicago, Cook County, Illinois, IL, United States",highway,motorway
Spider-Man: Into the Spider-Verse,Fuller Park,2019-07-30T05:00:00Z,(312) 747-6144,PG,Y,41.81238512,-87.63479837,NA,2019,Tue,331 W. 45th St,331 W. 45th St,Chicago,IL,NA, FULLER PARK,"331 W. 45th St, Chicago, IL",41.81198345,-87.63492968508908,relation,"Fuller Park Fieldhouse, 331, West 45th Street, Fuller Park, Chicago, Lake Township, Cook County, Illinois, 60609, United States",leisure,sports_centre
Mary Poppins Returns,Gage Park,2019-07-30T05:00:00Z,(312) 747-6147,PG,Y,41.79374925,-87.684513,NA,2019,Tue,2411 W. 55th St.,2411 W. 55th St.,Chicago,IL,NA, GAGE PARK,"2411 W. 55th St., Chicago, IL",41.7937262244408,-87.68746865575591,way,"2411, West 55th Street, Marquette Manor, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States",place,house
The Incredibles 2,Humboldt Park,2019-07-30T05:00:00Z,(312) 742-7549,PG,Y,-87.701792,41.902822,NA,2019,Tue,1440 N. Sacramento,1440 N. Sacramento,Chicago,IL,NA, NORTH LAWNDALE,"1440 N. Sacramento, Chicago, IL",41.8620485,-87.702066,way,"South Sacramento Drive, North Lawndale, Chicago, Cook County, Illinois, 60623, United States",highway,secondary
My Favorite Wife,Chicago History Museum,2019-07-31T05:00:00Z,(312) 742-1134,NR,Y,NA,NA,NA,2019,Wed,1601 N. Clark St.,1601 N. Clark St.,Chicago,IL,NA, LINCOLN PARK,"1601 N. Clark St., Chicago, IL",41.9119872,-87.63148647006463,way,"Chicago History Museum, 1601, North Clark Street, Belgravia Terrace, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States",tourism,museum
Tesoros,Piotrowski Park,2019-07-31T05:00:00Z,(312) 745-4801,G,Y,41.83669678,-87.73107269,NA,2019,Wed,4247 W. 31st St.,4247 W. 31st St.,Chicago,IL,NA, SOUTH LAWNDALE,"4247 W. 31st St., Chicago, IL",41.836480050000006,-87.73077856787249,way,"Piotrowski Park Fieldhouse, 4247, West 31st Street, South Lawndale, Chicago, Cook County, Illinois, 60623, United States",leisure,sports_centre
The Incredibles 2,Union Park,2019-07-31T05:00:00Z,(312) 746-5494,PG,Y,41.88471128,-87.66428183,NA,2019,Wed,1501 W. Randolph St.,1501 W. Randolph St.,Chicago,IL,NA, NEAR WEST SIDE,"1501 W. Randolph St., Chicago, IL",41.88489938692088,-87.66474016245968,way,"1501, West Randolph Street, Near West Side, Chicago, Cook County, Illinois, 60607, United States",place,house
Bumble Bee,Archer Park,2019-08-01T05:00:00Z,(773) 284-7029,PG-13,Y,41.80391551,-87.73556627,NA,2019,Thu,4901 S.Kilbourn Ave.,4901 S.Kilbourn Ave.,Chicago,IL,NA, ARCHER HEIGHTS,"4901 S.Kilbourn Ave., Chicago, IL",41.803477900000004,-87.73513253268348,way,"Archer Park Fieldhouse, 4901, South Kilbourn Avenue, Archer Heights, Chicago, Lake Township, Cook County, Illinois, 60632, United States",leisure,sports_centre
Jane Eyre (2011),Chicago Women's Park and Gardens,2019-08-01T05:00:00Z,(312) 328-0821,PG-13,Y,41.85783824,-87.62218405,NA,2019,Thu,1801 S. Indiana Ave.,1801 S. Indiana Ave.,Chicago,IL,NA, NEAR SOUTH SIDE,"1801 S. Indiana Ave., Chicago, IL",41.85770755,-87.62204977108205,way,"Chicago Women's Park Fieldhouse, 1801, South Indiana Avenue, South Loop, Near South Side, Chicago, Cook County, Illinois, 60616, United States",building,public
Black Panther,Harrison Park,2019-08-01T05:00:00Z,(312) 746-5491,PG-13,Y,41.85692162,-87.67122476,NA,2019,Thu,1824 S. Wood St.,1824 S. Wood St.,Chicago,IL,NA, LOWER WEST SIDE,"1824 S. Wood St., Chicago, IL",41.856805449999996,-87.67203620752008,way,"Harrison Park Culture and Recreation Center, 1824, South Wood Street, Lower West Side, Chicago, Cook County, Illinois, 60608, United States",leisure,sports_centre
The Incredibles 2,Scottsdale Playground Park,2019-08-01T05:00:00Z,(773) 284-1826,PG,Y,41.74191533,-87.73635951,NA,2019,Thu,4637 W. 83rd St.,4637 W. 83rd St.,Chicago,IL,NA, ASHBURN,"4637 W. 83rd St., Chicago, IL",41.74194147569013,-87.73624152560618,way,"4637, West 83rd Street, The Annex, Ashburn, Chicago, Lake Township, Cook County, Illinois, 60652, United States",place,house
Crazy Rich Asians,Clark (Richard) Playlot Park,2019-08-02T05:00:00Z,(773) 248-3966,PG-13,Y,41.94305204,-87.69384443,NA,2019,Fri,3400 N. Rockwell St.,3400 N. Rockwell St.,Chicago,IL,NA, NORTH CENTER,"3400 N. Rockwell St., Chicago, IL",41.9434287,-87.69467925735873,way,"WMS Boathouse at Clark Park, 3400, North Rockwell Street, North Center, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",building,boathouse
Spider-Man: Into the Spider-Verse,Cornell Square Park,2019-08-02T05:00:00Z,(312) 747-6097,PG,Y,41.8029812,-87.67011453,NA,2019,Fri,1809 W. 50th St.,1809 W. 50th St.,Chicago,IL,NA, NEW CITY,"1809 W. 50th St., Chicago, IL",41.80316660802778,-87.67060650123534,way,"1809, West 50th Street, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house
Ralph Breaks the Internet,Maplewood Playlot Park,2019-08-02T05:00:00Z,(312) 742-7554,PG,Y,41.91149995,-87.69106224,NA,2019,Fri,1640 N.Maplewood Ave.,1640 N.Maplewood Ave.,Chicago,IL,NA, WEST TOWN,"1640 N.Maplewood Ave., Chicago, IL",41.9110634,-87.69125277570028,way,"Maplewood Park Fieldhouse, 1640, North Maplewood Avenue, West Town, Chicago, Cook County, Illinois, 60647, United States",building,yes
Ralph Breaks the Internet,Ogden Park,2019-08-03T05:00:00Z,(312) 747-6572,PG,Y,41.77588058,-87.65454639,NA,2019,Sat,6500 S. Racine Ave.,6500 S. Racine Ave.,Chicago,IL,NA, ENGLEWOOD,"6500 S. Racine Ave., Chicago, IL",41.77504785,-87.65526562532736,way,"Ogden Park Fieldhouse, 6500, South Racine Avenue, Englewood, Chicago, Lake Township, Cook County, Illinois, 60636, United States",leisure,sports_centre
Monsters University,Rowan Park,2019-08-03T05:00:00Z,(773) 646-3180,G,Y,41.68500208,-87.53661565,NA,2019,Sat,11546 S. Avenue L,11546 S. Avenue L,Chicago,IL,NA, HEGEWISCH,"11546 S. Avenue L, Chicago, IL",41.68497565,-87.53737099777612,way,"11546, South Avenue L, East Side, Hegewisch, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",building,public
The LEGO Movie 2,Sauganash Park,2019-08-03T05:00:00Z,(773) 685-6122,PG,Y,41.98806928,-87.73816907,NA,2019,Sat,5861 N. Kostner Ave.,5861 N. Kostner Ave.,Chicago,IL,NA, FOREST GLEN,"5861 N. Kostner Ave., Chicago, IL",41.9880077,-87.73707631708619,way,"Sauganash Park Fieldhouse, 5861, North Kostner Avenue, Sauganash, Forest Glen, Chicago, Jefferson Township, Cook County, Illinois, 60646, United States",leisure,sports_centre
Hairspray,Calumet Park,2019-08-05T05:00:00Z,(312) 747-6039,PG,Y,41.71772004,-87.53150812,NA,2019,Mon,9801 S. Ave G,9801 S. Ave G,Chicago,IL,NA, EAST SIDE,"9801 S. Ave G, Chicago, IL",41.71758375,-87.5301963176882,way,"Calumet Park Field House, 9801, South Avenue G, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",leisure,sports_centre
